shop_id,max_posts,follower,numMonth,numWeek,recent_post_date,insta_id
nippondanjijp,12,2232,12,3,20180814
neco.hiroshima,12,940,12,7,20180816
negiamicco,12,753,12,2,20180813
neige_accessory,12,183,11,1,20180814
neiyou_selectshop,12,451,0,0,20180425
mika.nekonobi,12,441,8,4,20180814
nekonome.koubou,12,396,0,0,20180620
n11_glass,12,73,1,0,20180719
nemuke0728,12,14,9,3,20180812
NA,12,56068,1,0,20180725
redmoontradingpost,12,625,4,1,20180810
boutique_neon,1,47,1,1,20180812
nestofmanure,12,4451,12,5,20180815
netshop_mimiiro,12,99,4,1,20180814
fullswing_furniture,12,342,2,1,20180811
ishiiseikou.co.jp,12,47,0,0,20180714
heroes_tokyo,12,51,0,0,20180308
NorthernFactory,12,39,1,1,20180814
natsuhachifriends,12,389,3,1,20180813
nibi_craft,12,1370,4,1,20180815
okappamiyuki,12,1093,6,1,20180810
nichijou.design.store,12,21,0,0,20151013
chkuwan,12,904,10,1,20180810
nicodojoshop,12,286,5,2,20180815
nicoflower_shop,12,372,0,0,20180419
nidhiyuko,12,151,12,12,20180816
kousoyoku_en_leaf,12,1368,3,1,20180813
nihonneko7,12,110,12,2,20180811
nijiirotamago,12,2093,12,3,20180814
arainiko,12,43,0,0,20180531
nnrkby.asmm,12,144,1,0,20180721
nishikihonten,2,156,0,0,20170119
niteout_tokyo,11,110,0,0,20170815
niu.aino,12,577,0,0,20180522
nkagri,12,104,1,0,20180808
NA,12,56068,1,0,20180725
noble.bridge,8,15,1,0,20180724
nodokabrand,10,32,0,0,20180527
noiva81,9,50,5,1,20180813
NA,12,56068,1,0,20180725
nomuleather,12,1766,12,5,20180814
NA,12,56068,1,0,20180725
noncommittal.osaka,12,536,12,4,20180813
n_o_n_c,12,943,1,1,20180810
nooncall.mono,12,2159,12,6,20180815
see_you_in_newyork,12,275,0,0,20180117
lilascherie_fashion,12,881,0,0,20180103
norryscoffee,12,802,5,1,20180813
mao.uoxou,12,707,1,0,20180729
nosit_net,12,116,0,0,20180618
notearoma,12,1512,3,0,20180804
info_nounours,12,34,12,12,20180816
novum.watch,12,430,0,0,20180630
nowi.__,12,127,1,1,20180815
noya3806,12,1159,12,5,20180814
noyama.shop,12,20,0,0,20180425
noysse_artworks,12,1078,2,2,20180816
takatsuky,12,501,10,3,20180813
nonsensical_akr,12,62,0,0,20180712
ken0315_art,12,45,0,0,20170803
le_lien_ay,12,1981,12,12,20180816
nuiten_official,10,72,1,0,20180805
shop_nui_hawaiian,12,341,12,5,20180816
nut_butters_shop,12,119,12,1,20180810
_n_vintage_,12,761,12,11,20180816
nice_weekend_style,12,311,12,4,20180813
nytsworks,12,122,2,1,20180810
obt_gt,12,1949,12,4,20180814
ochiaishohei,12,2126,6,4,20180815
salon_odette,12,181,2,1,20180813
aroma_nagi,12,44,2,0,20180802
rinko_kudo,12,491,12,2,20180814
yoko.m56,12,267,12,5,20180815
asoogunisugilab,12,479,3,0,20180809
ohsumitaro,12,410,10,2,20180815
curry_nagomiya,12,228,1,1,20180810
okaarina,12,140,2,1,20180813
okpapers,12,1236,12,5,20180816
NA,12,56068,1,0,20180725
oluolu_herb,12,181,4,1,20180815
yumiku_oluolu,12,128,4,4,20180816
omasgartentokyo,12,428,11,2,20180813
NA,12,56068,1,0,20180725
omnes_tokyo,12,722,12,1,20180810
onando_plat,12,1849,12,5,20180816
onara199x,12,161,0,0,20180715
_ug,12,4299,1,0,20180717
_oneflower_,12,182,12,3,20180814
NA,12,56068,1,0,20180725
eatable_of_many_orders,12,4068,12,0,20180806
onokoujiten,12,467,12,3,20180815
ooak.vintage,12,2601,0,0,20180701
d_oops_xyz,12,1124,12,10,20180813
otanishopp,12,682,10,2,20180812
maaroorganic,12,359,3,1,20180811
opera17vintageselect,12,54,9,0,20180807
orangesun1212,12,3572,1,0,20180731
voakie426,12,1134,8,1,20180816
NA,12,56068,1,0,20180725
NA,12,56068,1,0,20180725
or.lingerie,12,224,10,3,20180816
orochidou,12,160,12,6,20180815
kanauno.mori,12,120,2,1,20180814
otome_youbi_,12,243,0,0,20180715
otonarisanhenshubu,12,148,0,0,20170725
otsuks1987,12,557,12,12,20180816
hokushinac,12,332,12,1,20180812
o.u.t.tokyo,12,213,12,6,20180816
oyamaseicha,12,253,1,1,20180816
miekoyashirocafe,12,288,1,1,20180815
oyasumi.nono,12,204,0,0,20180605
beagle_p72,12,515,12,5,20180816
pale_wedding,12,1042,12,11,20180816
p_a_l_p_i_t_o,12,321,1,0,20180716
papier.papel,12,189,5,1,20180812
papier_platz,12,8629,12,7,20180814
pariss1717,12,122,0,0,20171122
pas_a_pas2016,12,213,5,0,20180801
waonnono,12,54,7,0,20180809
rose_afflatuer_momoka,12,478,0,0,20180713
yoko.f99,12,269,0,0,20180704
used_reve,0,37,0,0,19700101
paxii_department,9,47,0,0,20180218
pca,3,749,1,0,20180730
pechimoto,12,48,0,0,20171114
pencake15,12,241,7,0,20180802
penmode,12,90,0,0,20170324
PENSEE1207,12,417,1,1,20180814
pepeiao_mimitsubo,11,24,0,0,20180130
pepepepapers,12,880,0,0,20170611
petit_printemps_,12,399,2,0,20180731
persica4,12,6809,6,1,20180811
perupnei,12,1012,12,7,20180816
petiale.ange,12,71,0,0,20180618
petitatelier_ms,12,96,0,0,20171207
petit.a.petit.DECO,12,378,12,4,20180816
petitkano,12,93,2,1,20180810
petit_kicco,12,164,12,1,20180816
petitmimi0709,12,79,0,0,20171028
PochePetit,12,296,12,2,20180814
p.g.tech,1,0,0,0,20170901
photogenique__,12,1441,9,3,20180815
studio_nouveau,12,3196,9,0,20180730
piari1,12,163,12,4,20180814
pickupfactorystore,12,375,3,0,20180805
pico_knpico,12,858,8,4,20180815
pieni_puu,12,101,0,0,20171213
antique_pigmalian,12,236,12,12,20180815
pikake_jewelry_,12,218,2,0,20180809
rubystore_official,12,43,3,0,20180801
pineconeskicks,12,2583,0,0,20180530
wanila72,12,132,0,0,20180708
pinkreligion_official,0,0,0,0,19700101
pinkyberrymilk,12,1393,12,9,20180815
pinoepalude,12,14,0,0,20180611
hidekuni.s,12,192,8,3,20180815
pee_ka_boo_sendai,12,156,12,5,20180815
growfood365,12,1645,1,1,20180811
_plest_,12,392,12,6,20180815
plumeriaclub,12,12268,12,12,20180815
plus_coffee.jp,12,1262,5,2,20180815
plus__mini,12,279,0,0,20180114
plus_supply,12,359,0,0,20180214
plusterra,12,505,0,0,20180625
plus_wan_,12,287,12,8,20180816
poa_handworks,12,113,6,0,20180805
pisoraro.tokyo,12,89,2,0,20180807
poke.tokushima,12,5001,12,7,20180816
polarfishingwear,12,92,0,0,20180220
polico85,12,290,12,1,20180816
polivi,12,828,12,3,20180816
polke_used_clothing,4,2,0,0,20160921
polpo.official,12,1192,0,0,20180228
_ponchice_93,12,1725,11,2,20180814
popcorner.japan,12,50,0,0,20180501
__potiron__,12,399,8,4,20180811
poupee_meruheso,12,334,1,0,20180718
pourlien,0,108,0,0,19700101
power_tothe_people_,12,720,8,0,20180805
ppppparty1,12,66,1,1,20180814
pre_happy,12,62,0,0,20170214
pri_mirror,12,1270,4,0,20180804
privateskateboarding,12,346,1,0,20180806
propelua_inc,12,378,7,0,20180808
propelua_inc,12,376,7,0,20180808
props_nakameguro,12,2315,12,4,20180816
prsf_works,12,90,0,0,20171113
cuttingdorothy,12,340,12,1,20180814
p_tail_2015,12,457,0,0,20180409
pinetreebench,12,29,0,0,20170709
pucapucaofficial,12,11038,1,0,20180725
PuchiHappy,12,1355,12,8,20180817
pulehina,12,60,4,3,20180817
risamotoyama,12,237,9,3,20180817
gallery_purupuru,12,281,3,0,20180803
qestwear,12,1780,0,0,20180716
Qmyjm,12,107,7,0,20180730
qobc_clothing,12,123,0,0,20180714
qooga_photo,12,3057,6,1,20180817
qtcraftsea,12,93,1,0,20180810
rafelice13,12,179,7,0,20180810
raffinato.select,12,103,0,0,20180315
felice_regaro_raftelll,12,231,12,2,20180816
kuririn.fortune,12,108,12,5,20180816
NA,12,56070,1,0,20180725
himejilnk,12,1230,0,0,20180609
tipsy_baby,12,2195,12,10,20180815
rakthai_lincii,12,29,0,0,20180715
ram95gram,12,7695,12,12,20180815
ramuneid,12,316,4,0,20180808
rangolibindijp,12,4,2,0,20180807
rararashanty,12,442,2,0,20180721
raro_accessory,12,1190,12,5,20180816
ravie.2016,12,378,12,5,20180813
ravissant_bijoux,12,420,0,0,20180701
rays.kyoto,12,344,0,0,20180702
rayaccessories.wsk,12,110,12,7,20180816
rbfm_plus,12,2109,12,12,20180817
realizesound,12,718,5,4,20180816
harukioso,12,256,12,8,20180815
rebellious_behavior,12,269,0,0,20180716
REBELMUSICAL,12,582,7,1,20180815
re__birth,12,1146,12,8,20180817
shop_recolter,12,428,5,2,20180814
re_daction,12,202,0,0,20180701
redink_art_craft,12,364,2,1,20180811
reel__official,12,422,3,1,20180811
Reine__official,12,2394,0,0,20180211
reine_kobe,12,1696,2,2,20180811
reisan72,12,4425,5,0,20180802
relafine.fb,12,302,1,0,20180803
reverylibrary,12,200,2,0,20180804
renaga.shop,12,103,6,0,20180720
reussir_online,11,606,0,0,20180618
r.h.y.o.chie,12,381,12,6,20180814
tantan2010_rianas_style,12,510,11,4,20180815
ri.cc.a,12,81,3,1,20180817
ricca_soja,12,2362,12,6,20180816
richpeace___,12,212,5,1,20180815
sunxlife,12,610,0,0,20180106
riekim,12,2709,12,2,20180813
pepacofansclub,12,240,0,0,20170827
riki8105,12,960,0,0,20180511
rikolekt,12,1052,2,0,20180808
rin8890__tokyo,12,95,0,0,20180712
RIPPERSyanagawa,0,0,0,0,19700101
ShoziIwasaki,12,122,12,5,20180815
rire0929,12,1393,12,12,20180817
sorika03,12,149,1,0,20180720
rita_romi,12,251,12,4,20180817
ritia_select,12,150,0,0,20170522
r_armoire,12,443,0,0,20180617
kuroneko_design,12,704,12,3,20180817
dale1484,12,934,12,5,20180816
rocca.k,12,270,0,0,20180507
rochely_official,12,679,1,0,20180723
rockwellvix,12,397,5,2,20180812
rocos,12,464,1,1,20180816
rogerandraw.shibuya109,12,391,5,0,20180730
roi_accessories,9,313,0,0,20180705
rokkodo.since1921,12,126,12,4,20180817
NA,12,56070,1,0,20180725
kohakoha222,12,992,5,1,20180817
rompgarden.ma,12,269,8,0,20180808
rondpoint_aya,0,180,0,0,19700101
ronmimir,12,1379,3,1,20180812
nyctophilia_jp,12,164,9,0,20180807
yuma0500,12,336,0,0,20180421
rose_and_mo,12,97,0,0,20171018
akikoshintou,12,322,1,0,20180804
Princess.615,12,466,0,0,20180713
rosy_tokyo,12,1675,10,0,20180803
kao_rooh.rox_design,12,282,12,2,20180814
run_so_categorize,12,275,5,1,20180814
atsuhideyukumi,12,1362,12,12,20180817
shopluana,12,151,8,2,20180813
ruco_mira,12,207,2,0,20180809
ruedeboy,12,179,4,1,20180814
yoshieuzu,12,1146,4,0,20180809
ru_rin_no,12,151,1,0,20180807
amayayuka_rurun,12,148,2,1,20180816
saya_rusalie,12,657,12,1,20180810
wearrui,12,2743,12,2,20180814
ruulux,12,245,5,1,20180813
NA,12,56070,1,0,20180725
ryokuen.tokyo,12,1275,12,6,20180817
ryutetsunikki,12,135,12,7,20180816
sa0rrry,12,1134,8,2,20180812
sabrina_walnut_st,12,1057,11,2,20180817
saccoandsnow,12,1949,2,0,20180727
hisakooi,12,4868,12,5,20180815
_sac_la_,12,57,0,0,20180607
sumire_bouquet,12,2025,7,1,20180815
sagehashicollection,12,78,1,0,20180725
toki_italian_sai,12,96,1,0,20180721
saigetsu1225,12,1521,7,3,20180814
saihokuzakka,12,1107,10,6,20180816
sakano_garden,12,735,1,0,20180802
sakewine.com_marumoto,12,17,0,0,20170427
sakula_embroidery,12,881,7,3,20180816
sakura_syoukai,12,324,8,5,20180813
abemamoru_shoten,12,79,1,0,20180730
salondeleaf,12,1323,12,11,20180817
three_dots_,12,984,0,0,20180616
samsarafeels,12,165,7,4,20180817
samurai.pic,12,787,12,8,20180817
samuraiapartment,12,934,12,12,20180817
hajimetesangokushi,9,112,0,0,20160904
sankyocloud,12,827,0,0,20180521
ryosasaki,12,908,12,2,20180814
saori.murao,12,553,12,1,20180810
sappuyer_tokyo,12,101,0,0,20180612
sarasa7,0,175,0,0,19700101
saredocoffee,12,1422,12,6,20180817
sarione222,12,1341,0,0,20180712
shop_sasaizumi,12,137,2,0,20180808
sasanouchi_nouen,12,126,1,1,20180812
junko_saskia,12,164,4,2,20180815
sassy.0101,12,273,2,1,20180813
satokasei,12,188,0,0,20180612
SATONAKACHISA,12,318,2,1,20180813
satoshl_official,12,943,12,6,20180816
printiloyuka,12,190,3,1,20180815
tenkokokaeru,12,105,11,6,20180817
sa.ya.original,12,279,9,3,20180814
sayaka3411,12,524,0,0,20171216
sayakaplanet,12,593,12,0,20180803
sayu.co,12,898,12,4,20180815
104sazare,12,775,2,0,20180718
scandinavian_shelf,12,98,0,0,20180702
scgr_japan,12,189,0,0,20180623
Scoobyworks,12,27,7,0,20180804
scord.co,12,170,0,0,20180705
h_birthdaytoyou,12,4150,12,12,20180817
sdmcpro,12,107,0,0,20170906
_tessea_,12,414,12,3,20180816
sea_and_shell,12,162,0,0,20180429
cyclog_official,12,266,2,0,20180731
seacret20170423,12,396,3,0,20180729
seagulls0619,12,42,3,0,20180804
sea.ibiza,12,1890,12,7,20180816
seasonheartsflower,12,266,0,0,20180513
secondisco,12,480,8,3,20180813
second_living,12,253,10,1,20180811
secorisou,12,1188,12,0,20180810
NA,12,56070,1,0,20180725
actibeautysalom,0,122,0,0,19700101
selectshop888,12,210,0,0,20180321
selectshop202,12,233,0,0,20180711
select_women_shop,12,856,0,0,20180530
selectshoptresor,12,443,12,0,20180807
selefeel.art,12,2546,0,0,20180628
senkamasu,7,38,0,0,20170622
serefeshop,6,42,1,0,20180718
serend.y,12,579,0,0,20170908
official_sesa,12,218,1,1,20180813
selectshop_queenssecret,12,201,0,0,20180715
fantasista_sakurada,12,20945,10,1,20180810
s.flora514,12,650,11,3,20180816
sforshoko,12,1488,6,0,20180808
sfy2017mb,12,283,11,4,20180814
shamirajapan,12,156,0,0,20180717
shamjas_official,12,247,9,0,20180722
NA,12,56070,1,0,20180725
sheepswing,12,808,6,1,20180812
sherry.byme,12,362,0,0,20180222
shibejapan,12,117,0,0,20180704
shiena17528,12,127,0,0,20180627
shiho_art,12,468,12,6,20180816
shikinotanoshimi,12,349,12,4,20180815
shimano.yaoyasan,12,440,12,5,20180816
NA,12,56070,1,0,20180725
cokkiii,12,58,0,0,20180507
shio.insta,12,61,4,0,20180802
shiro.accessory,12,398,12,2,20180816
shiro_dashi,12,7301,12,1,20180810
shizendo_mutenka,4,4,0,0,20170917
shogoron,12,535,12,3,20180817
NA,12,56070,1,0,20180725
shokido2017,12,265,4,1,20180813
tadayori.sakai,12,237,0,0,20180426
shonan_brand,12,1364,12,12,20180817
baseec,12,34655,12,5,20180816
lelien.sachie,12,153,3,0,20180804
by164paris.jp,12,115,5,0,20180728
shuffran,10,81,0,0,20180617
shungiku.jp,12,96,7,2,20180810
NA,12,56070,1,0,20180725
siamese_shop,12,383,0,0,20180429
martha_sirene,12,269,1,1,20180817
siroca.jp,12,1675,4,2,20180815
siron_jewelry,12,62,11,1,20180815
myrulestheark,12,460,4,2,20180814
sisterbear.kobe,12,107,5,1,20180817
perfumer_nobuya,12,139,0,0,20180614
saori.komatsubara,12,490,12,3,20180817
sloop.hkd,12,563,12,8,20180817
slowrise_kobe,12,103,3,1,20180815
small00right,12,856,6,3,20180814
U.styling,12,130,12,0,20180731
import_holic,12,378,0,0,20180616
go_smilecamera,12,1166,12,0,20180731
smile____peace,12,802,0,0,20180413
snack_yoko,12,142,0,0,20180618
meddisk,12,1505,10,0,20180810
angel.angel.love,12,894,12,7,20180814
snipe_sendai,12,192,12,4,20180815
chel4krass,12,933,2,1,20180811
aptp_books,12,57,4,2,20180817
soholland,12,57,1,0,20180723
soil.farm,12,524,5,0,20180801
lisa.takagi,12,2957,2,0,20180803
michan159,0,502,0,0,19700101
__scent_of_journey__,12,113,0,0,20180222
sola_i_solen,12,465,12,3,20180817
solanita2014,12,349,6,0,20180802
aki.820,12,818,9,3,20180813
solid_japan,12,479,5,2,20180813
lujo_k_h_s,12,303,0,0,20180629
soltdrops.handmade,12,427,6,4,20180817
somatamboart,12,381,12,11,20180814
someone273706,12,92,12,7,20180815
sommarlekcoffee,12,75,8,1,20180812
NA,12,56070,1,0,20180725
sopo.candle,12,2398,12,4,20180815
sorairo_co,12,310,10,1,20180814
sora.machi,12,115,0,0,20180221
soraniwa_shop,12,303,2,2,20180817
soranomi,12,821,12,1,20180816
ohana_sora,12,20,0,0,20180428
sosnzk,12,1728,2,2,20180816
sozonobo,12,121,4,2,20180815
spica_1991,12,322,2,0,20180804
select_key,12,53,2,0,20180803
spread_buyshop,12,127,0,0,20180629
spread_snow,12,4624,2,0,20180807
soundprojectsiva,12,122,11,1,20180812
spunkytail,12,567,5,3,20180817
silversmithfin,12,6782,12,10,20180817
NA,12,56070,1,0,20180725
Jewelry_brand_or_,12,126,11,3,20180817
_aokimiwa_,12,501,4,1,20180814
standstore.jp,12,202,6,3,20180816
stardust_kana,12,33372,12,6,20180817
stark.official2018,12,426,12,1,20180817
st.ar.lit,12,686,2,2,20180813
stella_vintage,12,1693,12,11,20180817
stella_balloon,12,337,5,0,20180802
livenermist,12,49,0,0,20180410
step2dog,12,445,0,0,20180701
stevenchoy_asia,12,324,0,0,20180613
familia_nail_eyelash,12,1143,12,1,20180811
studio_alami_handmade,12,118,0,0,20180709
gala_info,12,272,3,3,20180815
_studio.m_,12,2475,12,4,20180817
studioshon,12,32,0,0,20180406
suay.petsupply,12,1658,12,6,20180816
NA,12,56070,1,0,20180725
suifu_,12,447,4,0,20180722
minaeuematsu,12,354,12,1,20180817
sun_saigon,12,289,0,0,20180704
sunagokeya,12,376,1,1,20180814
sunaobag,12,179,12,10,20180817
steelol_vene,12,851,7,2,20180812
dii__navy,12,6419,12,4,20180816
sundays.23,12,782,4,2,20180814
sunflow_handmade,12,47,0,0,20180423
thesungoesdowntokyo,12,11027,12,12,20180816
sunkingleather,12,361,12,5,20180816
sunne_handmade,12,443,6,2,20180814
sunnytreeworks,12,383,1,0,20180724
sunshineartworks,12,433,0,0,20180709
sunsun_art,12,919,12,4,20180815
supogari47,12,439,4,2,20180817
sup_daikou_nail,12,280,3,3,20180817
surfvillage_official,12,914,0,0,20171212
ktcan_s,12,77,0,0,20180404
iluz47,12,222,1,1,20180815
suzisuziofficial,12,347,9,0,20180806
suzunarisuzunari,12,1300,12,12,20180817
suzumeya_kyoto,12,528,12,3,20180817
violalily73,12,3430,10,2,20180817
swallowequipments,12,1663,12,12,20180815
swantailor0,12,1545,12,12,20180816
sweetshop_2015,12,972,0,0,20180613
kawa_sweet_bijoux,12,401,12,1,20180813
little_sweetheart_aus,12,258,11,2,20180814
